group_expense_id,user_id,date,year,month,expense_name,total_amount,user_share,participants_count,weight,paid_status,payer
GRP00266,U003,2023-04-21,2023,4,Birthday Party,4018.04,742.86,5,0.9,Pending,U004
GRP00266,U004,2023-04-21,2023,4,Birthday Party,4018.04,844.36,5,1.02,Paid,U005
GRP00266,U005,2023-04-21,2023,4,Birthday Party,4018.04,773.1,5,0.94,Paid,U001
GRP00267,U002,2023-04-23,2023,4,Trip to Goa,30815.54,7123.06,4,0.81,Pending,U001
GRP00267,U005,2023-04-23,2023,4,Trip to Goa,30815.54,7150.14,4,0.81,Paid,U005
GRP00267,U001,2023-04-23,2023,4,Trip to Goa,30815.54,7076.88,4,0.8,Pending,U005
GRP00267,U004,2023-04-23,2023,4,Trip to Goa,30815.54,9465.46,4,1.08,Paid,U001
GRP00268,U002,2023-04-28,2023,4,Roommates Dinner,1892.98,613.42,3,1.09,Paid,U004
GRP00268,U004,2023-04-28,2023,4,Roommates Dinner,1892.98,635.85,3,1.13,Pending,U004
GRP00268,U005,2023-04-28,2023,4,Roommates Dinner,1892.98,643.71,3,1.15,Pending,U002
GRP00269,U002,2023-05-05,2023,5,House Groceries Split,3461.77,1097.39,3,1.07,Paid,U003
GRP00269,U001,2023-05-05,2023,5,House Groceries Split,3461.77,1224.62,3,1.19,Pending,U001
GRP00269,U003,2023-05-05,2023,5,House Groceries Split,3461.77,1139.75,3,1.11,Paid,U001
GRP00270,U002,2023-05-20,2023,5,Weekend Movie,1545.45,459.02,4,1.2,Pending,U004
GRP00270,U005,2023-05-20,2023,5,Weekend Movie,1545.45,358.37,4,0.93,Pending,U001
GRP00270,U001,2023-05-20,2023,5,Weekend Movie,1545.45,402.2,4,1.05,Paid,U002
GRP00270,U004,2023-05-20,2023,5,Weekend Movie,1545.45,325.85,4,0.85,Pending,U001
GRP00271,U002,2023-05-28,2023,5,Trip to Goa,25752.7,6613.38,4,1.13,Pending,U002
GRP00271,U005,2023-05-28,2023,5,Trip to Goa,25752.7,6752.26,4,1.15,Pending,U004
GRP00271,U004,2023-05-28,2023,5,Trip to Goa,25752.7,6603.03,4,1.12,Paid,U003
GRP00271,U003,2023-05-28,2023,5,Trip to Goa,25752.7,5784.04,4,0.99,Pending,U004
GRP00272,U002,2023-06-09,2023,6,Vacation Package,23277.33,6373.7,4,0.96,Pending,U001
GRP00272,U005,2023-06-09,2023,6,Vacation Package,23277.33,6048.58,4,0.91,Paid,U001
GRP00272,U001,2023-06-09,2023,6,Vacation Package,23277.33,5418.21,4,0.82,Paid,U004
GRP00272,U004,2023-06-09,2023,6,Vacation Package,23277.33,5436.83,4,0.82,Pending,U001
GRP00273,U002,2023-06-23,2023,6,Weekend Movie,1777.9,451.36,4,1.0,Paid,U004
GRP00273,U003,2023-06-23,2023,6,Weekend Movie,1777.9,458.15,4,1.01,Paid,U004
GRP00273,U005,2023-06-23,2023,6,Weekend Movie,1777.9,410.49,4,0.91,Paid,U004
GRP00273,U004,2023-06-23,2023,6,Weekend Movie,1777.9,457.9,4,1.01,Pending,U002
GRP00274,U002,2023-06-24,2023,6,Concert Tickets,2771.2,828.96,3,0.96,Pending,U005
GRP00274,U005,2023-06-24,2023,6,Concert Tickets,2771.2,915.2,3,1.06,Paid,U002
GRP00274,U004,2023-06-24,2023,6,Concert Tickets,2771.2,1027.04,3,1.19,Pending,U002
GRP00275,U002,2023-06-25,2023,6,Weekend Movie,1572.29,390.41,4,0.94,Paid,U001
GRP00275,U001,2023-06-25,2023,6,Weekend Movie,1572.29,451.98,4,1.09,Pending,U003
GRP00275,U005,2023-06-25,2023,6,Weekend Movie,1572.29,333.87,4,0.81,Paid,U003
GRP00275,U003,2023-06-25,2023,6,Weekend Movie,1572.29,396.03,4,0.96,Paid,U003
GRP00276,U002,2023-07-09,2023,7,Office Team Lunch,3976.71,813.77,5,1.09,Pending,U004
GRP00276,U001,2023-07-09,2023,7,Office Team Lunch,3976.71,643.3,5,0.86,Paid,U003
GRP00276,U005,2023-07-09,2023,7,Office Team Lunch,3976.71,837.38,5,1.12,Pending,U002
GRP00276,U004,2023-07-09,2023,7,Office Team Lunch,3976.71,864.22,5,1.16,Paid,U001
GRP00276,U003,2023-07-09,2023,7,Office Team Lunch,3976.71,818.03,5,1.1,Pending,U005
GRP00277,U002,2023-07-18,2023,7,Roommates Dinner,2396.56,747.33,3,0.93,Pending,U005
GRP00277,U003,2023-07-18,2023,7,Roommates Dinner,2396.56,751.3,3,0.94,Pending,U005
GRP00277,U005,2023-07-18,2023,7,Roommates Dinner,2396.56,897.94,3,1.12,Paid,U003
GRP00278,U002,2023-07-29,2023,7,Shared Uber,465.82,229.87,2,1.13,Paid,U002
GRP00278,U003,2023-07-29,2023,7,Shared Uber,465.82,235.95,2,1.16,Paid,U002
GRP00279,U002,2023-08-18,2023,8,Shared Uber,772.36,360.54,2,0.85,Pending,U003
GRP00279,U003,2023-08-18,2023,8,Shared Uber,772.36,411.82,2,0.98,Paid,U002
GRP00280,U002,2023-08-21,2023,8,Trip to Goa,31772.39,7692.29,4,1.05,Paid,U001
GRP00280,U004,2023-08-21,2023,8,Trip to Goa,31772.39,7663.83,4,1.05,Paid,U002
GRP00280,U005,2023-08-21,2023,8,Trip to Goa,31772.39,7984.73,4,1.09,Paid,U002
GRP00280,U001,2023-08-21,2023,8,Trip to Goa,31772.39,8431.55,4,1.15,Pending,U001
GRP00281,U002,2023-09-18,2023,9,Trip to Goa,15152.99,3591.76,4,0.92,Pending,U001
GRP00281,U001,2023-09-18,2023,9,Trip to Goa,15152.99,4260.31,4,1.09,Paid,U002
GRP00281,U003,2023-09-18,2023,9,Trip to Goa,15152.99,3153.04,4,0.81,Paid,U002
GRP00281,U004,2023-09-18,2023,9,Trip to Goa,15152.99,4147.89,4,1.06,Paid,U003
GRP00282,U002,2023-09-26,2023,9,Birthday Party,6383.74,1486.27,5,1.19,Pending,U002
GRP00282,U001,2023-09-26,2023,9,Birthday Party,6383.74,1054.43,5,0.84,Paid,U001
GRP00282,U005,2023-09-26,2023,9,Birthday Party,6383.74,1015.18,5,0.81,Paid,U005
GRP00282,U003,2023-09-26,2023,9,Birthday Party,6383.74,1419.6,5,1.13,Paid,U005
GRP00282,U004,2023-09-26,2023,9,Birthday Party,6383.74,1408.26,5,1.12,Paid,U005
GRP00283,U002,2023-09-30,2023,9,Birthday Party,3342.52,557.65,5,0.87,Paid,U005
GRP00283,U004,2023-09-30,2023,9,Birthday Party,3342.52,762.6,5,1.19,Paid,U004
GRP00283,U001,2023-09-30,2023,9,Birthday Party,3342.52,660.12,5,1.03,Pending,U001
GRP00283,U003,2023-09-30,2023,9,Birthday Party,3342.52,605.13,5,0.95,Paid,U005
GRP00283,U005,2023-09-30,2023,9,Birthday Party,3342.52,757.03,5,1.19,Paid,U005
GRP00284,U002,2023-10-07,2023,10,Concert Tickets,4217.14,1447.13,3,0.97,Paid,U002
GRP00284,U005,2023-10-07,2023,10,Concert Tickets,4217.14,1493.9,3,1.0,Pending,U002
GRP00284,U004,2023-10-07,2023,10,Concert Tickets,4217.14,1276.11,3,0.86,Paid,U004
GRP00285,U002,2023-10-14,2023,10,Weekend Movie,2439.79,654.59,4,1.18,Pending,U002
GRP00285,U001,2023-10-14,2023,10,Weekend Movie,2439.79,532.21,4,0.96,Paid,U001
GRP00285,U004,2023-10-14,2023,10,Weekend Movie,2439.79,588.71,4,1.06,Paid,U004
GRP00285,U005,2023-10-14,2023,10,Weekend Movie,2439.79,664.27,4,1.2,Paid,U001
GRP00286,U002,2023-10-25,2023,10,Shared Uber,730.03,350.39,2,0.81,Paid,U005
GRP00286,U005,2023-10-25,2023,10,Shared Uber,730.03,379.64,2,0.87,Paid,U005
GRP00287,U002,2023-10-27,2023,10,Vacation Package,20562.42,5182.63,4,0.9,Pending,U005
GRP00287,U003,2023-10-27,2023,10,Vacation Package,20562.42,5485.58,4,0.96,Paid,U001
GRP00287,U001,2023-10-27,2023,10,Vacation Package,20562.42,4852.58,4,0.85,Paid,U002
GRP00287,U005,2023-10-27,2023,10,Vacation Package,20562.42,5041.63,4,0.88,Paid,U005
GRP00288,U002,2023-11-02,2023,11,Weekend Movie,1449.68,327.92,4,0.86,Paid,U004
GRP00288,U004,2023-11-02,2023,11,Weekend Movie,1449.68,376.95,4,0.99,Pending,U004
GRP00288,U005,2023-11-02,2023,11,Weekend Movie,1449.68,351.16,4,0.92,Paid,U001
GRP00288,U001,2023-11-02,2023,11,Weekend Movie,1449.68,393.66,4,1.04,Paid,U002
GRP00289,U002,2023-11-24,2023,11,Shared Uber,383.83,205.96,2,0.97,Pending,U001
GRP00289,U001,2023-11-24,2023,11,Shared Uber,383.83,177.87,2,0.84,Pending,U001
GRP00290,U002,2023-11-26,2023,11,House Groceries Split,3322.44,1154.85,3,1.06,Paid,U004
GRP00290,U004,2023-11-26,2023,11,House Groceries Split,3322.44,912.07,3,0.84,Pending,U003
GRP00290,U003,2023-11-26,2023,11,House Groceries Split,3322.44,1255.52,3,1.15,Paid,U003
GRP00291,U002,2023-12-01,2023,12,Shared Uber,625.31,303.97,2,0.87,Pending,U002
GRP00291,U003,2023-12-01,2023,12,Shared Uber,625.31,321.35,2,0.92,Paid,U002
GRP00292,U002,2023-12-03,2023,12,Trip to Goa,21580.69,5695.41,4,1.11,Paid,U002
GRP00292,U005,2023-12-03,2023,12,Trip to Goa,21580.69,5366.47,4,1.05,Paid,U001
GRP00292,U003,2023-12-03,2023,12,Trip to Goa,21580.69,5869.65,4,1.15,Pending,U001
GRP00292,U001,2023-12-03,2023,12,Trip to Goa,21580.69,4649.17,4,0.91,Paid,U003
GRP00293,U002,2023-12-09,2023,12,Concert Tickets,2344.98,874.21,3,1.17,Paid,U005
GRP00293,U004,2023-12-09,2023,12,Concert Tickets,2344.98,673.96,3,0.9,Paid,U004
GRP00293,U005,2023-12-09,2023,12,Concert Tickets,2344.98,796.82,3,1.07,Paid,U002
GRP00294,U002,2023-12-10,2023,12,Weekend Movie,2298.54,533.13,4,1.04,Pending,U002
GRP00294,U004,2023-12-10,2023,12,Weekend Movie,2298.54,579.06,4,1.13,Paid,U002
GRP00294,U001,2023-12-10,2023,12,Weekend Movie,2298.54,610.89,4,1.19,Paid,U004
GRP00294,U003,2023-12-10,2023,12,Weekend Movie,2298.54,575.46,4,1.12,Paid,U004
GRP00295,U002,2023-12-17,2023,12,House Groceries Split,4012.83,1154.33,3,0.82,Pending,U005
GRP00295,U001,2023-12-17,2023,12,House Groceries Split,4012.83,1525.85,3,1.08,Paid,U001
GRP00295,U005,2023-12-17,2023,12,House Groceries Split,4012.83,1332.65,3,0.94,Paid,U002
GRP00296,U002,2023-12-31,2023,12,Weekend Movie,1569.98,344.59,4,0.99,Paid,U002
GRP00296,U003,2023-12-31,2023,12,Weekend Movie,1569.98,408.84,4,1.18,Paid,U005
GRP00296,U005,2023-12-31,2023,12,Weekend Movie,1569.98,411.1,4,1.19,Pending,U003
GRP00296,U004,2023-12-31,2023,12,Weekend Movie,1569.98,405.45,4,1.17,Paid,U002
GRP00297,U002,2024-01-18,2024,1,Vacation Package,29918.52,6294.77,4,0.85,Paid,U001
GRP00297,U003,2024-01-18,2024,1,Vacation Package,29918.52,7982.26,4,1.07,Paid,U001
GRP00297,U004,2024-01-18,2024,1,Vacation Package,29918.52,7180.45,4,0.97,Paid,U004
GRP00297,U001,2024-01-18,2024,1,Vacation Package,29918.52,8461.04,4,1.14,Pending,U003
GRP00298,U002,2024-02-14,2024,2,Concert Tickets,4983.81,1796.01,3,0.92,Paid,U002
GRP00298,U005,2024-02-14,2024,2,Concert Tickets,4983.81,1595.59,3,0.81,Paid,U002
GRP00298,U003,2024-02-14,2024,2,Concert Tickets,4983.81,1592.21,3,0.81,Pending,U002
GRP00299,U002,2024-02-17,2024,2,Trip to Goa,29456.28,8844.99,4,1.16,Pending,U003
GRP00299,U001,2024-02-17,2024,2,Trip to Goa,29456.28,6162.77,4,0.8,Paid,U003
GRP00299,U003,2024-02-17,2024,2,Trip to Goa,29456.28,6737.26,4,0.88,Paid,U001
GRP00299,U004,2024-02-17,2024,2,Trip to Goa,29456.28,7711.26,4,1.01,Pending,U001
GRP00300,U002,2024-02-24,2024,2,Office Team Lunch,4355.07,904.7,5,1.03,Paid,U003
GRP00300,U001,2024-02-24,2024,2,Office Team Lunch,4355.07,882.15,5,1.0,Paid,U004
GRP00300,U004,2024-02-24,2024,2,Office Team Lunch,4355.07,904.62,5,1.03,Paid,U004
GRP00300,U003,2024-02-24,2024,2,Office Team Lunch,4355.07,928.75,5,1.06,Paid,U003
GRP00300,U005,2024-02-24,2024,2,Office Team Lunch,4355.07,734.85,5,0.84,Paid,U005
GRP00301,U002,2024-02-25,2024,2,Vacation Package,34874.36,9609.03,4,1.19,Paid,U003
GRP00301,U003,2024-02-25,2024,2,Vacation Package,34874.36,9549.73,4,1.18,Paid,U003
GRP00301,U004,2024-02-25,2024,2,Vacation Package,34874.36,7669.16,4,0.95,Pending,U003
GRP00301,U001,2024-02-25,2024,2,Vacation Package,34874.36,8046.45,4,1.0,Paid,U004
GRP00302,U002,2024-03-16,2024,3,Weekend Movie,2372.41,521.47,4,0.86,Paid,U001
GRP00302,U001,2024-03-16,2024,3,Weekend Movie,2372.41,700.09,4,1.15,Paid,U004
GRP00302,U005,2024-03-16,2024,3,Weekend Movie,2372.41,577.14,4,0.95,Paid,U001
GRP00302,U004,2024-03-16,2024,3,Weekend Movie,2372.41,573.71,4,0.95,Pending,U001
GRP00303,U002,2024-04-15,2024,4,Shared Uber,695.89,317.46,2,0.92,Paid,U002
GRP00303,U005,2024-04-15,2024,4,Shared Uber,695.89,378.43,2,1.1,Paid,U005
GRP00304,U002,2024-04-20,2024,4,House Groceries Split,2373.16,778.61,3,1.06,Paid,U005
GRP00304,U005,2024-04-20,2024,4,House Groceries Split,2373.16,808.46,3,1.1,Paid,U001
GRP00304,U001,2024-04-20,2024,4,House Groceries Split,2373.16,786.1,3,1.07,Paid,U005
GRP00305,U002,2024-05-26,2024,5,Weekend Movie,2238.71,585.3,4,0.99,Paid,U003
GRP00305,U003,2024-05-26,2024,5,Weekend Movie,2238.71,483.52,4,0.81,Paid,U005
GRP00305,U004,2024-05-26,2024,5,Weekend Movie,2238.71,532.43,4,0.9,Paid,U004
GRP00305,U005,2024-05-26,2024,5,Weekend Movie,2238.71,637.46,4,1.07,Pending,U005
GRP00306,U002,2024-06-30,2024,6,Weekend Movie,1426.09,364.62,4,1.17,Pending,U004
GRP00306,U005,2024-06-30,2024,6,Weekend Movie,1426.09,347.73,4,1.12,Paid,U004
GRP00306,U004,2024-06-30,2024,6,Weekend Movie,1426.09,354.5,4,1.14,Pending,U003
GRP00306,U003,2024-06-30,2024,6,Weekend Movie,1426.09,359.25,4,1.15,Paid,U002
GRP00307,U002,2024-07-21,2024,7,House Groceries Split,4328.2,1384.58,3,0.95,Pending,U002
GRP00307,U005,2024-07-21,2024,7,House Groceries Split,4328.2,1493.13,3,1.03,Paid,U005
GRP00307,U001,2024-07-21,2024,7,House Groceries Split,4328.2,1450.49,3,1.0,Pending,U001
GRP00308,U002,2024-07-28,2024,7,Trip to Goa,29239.51,8065.8,4,1.13,Paid,U002
GRP00308,U004,2024-07-28,2024,7,Trip to Goa,29239.51,5791.62,4,0.81,Paid,U001
GRP00308,U001,2024-07-28,2024,7,Trip to Goa,29239.51,7716.98,4,1.08,Paid,U002
GRP00308,U005,2024-07-28,2024,7,Trip to Goa,29239.51,7665.11,4,1.07,Paid,U001
GRP00309,U002,2024-09-01,2024,9,Concert Tickets,5230.49,1827.14,3,1.08,Paid,U002
GRP00309,U003,2024-09-01,2024,9,Concert Tickets,5230.49,1848.23,3,1.1,Paid,U002
GRP00309,U005,2024-09-01,2024,9,Concert Tickets,5230.49,1555.12,3,0.92,Pending,U005
GRP00310,U002,2024-09-19,2024,9,Office Team Lunch,4269.88,992.45,5,1.08,Pending,U003
GRP00310,U001,2024-09-19,2024,9,Office Team Lunch,4269.88,766.43,5,0.84,Paid,U005
GRP00310,U005,2024-09-19,2024,9,Office Team Lunch,4269.88,991.56,5,1.08,Paid,U004
GRP00310,U004,2024-09-19,2024,9,Office Team Lunch,4269.88,768.4,5,0.84,Pending,U005
GRP00310,U003,2024-09-19,2024,9,Office Team Lunch,4269.88,751.04,5,0.82,Paid,U002
GRP00311,U002,2024-10-05,2024,10,Weekend Movie,2021.1,503.0,4,0.96,Pending,U003
GRP00311,U004,2024-10-05,2024,10,Weekend Movie,2021.1,553.89,4,1.05,Paid,U003
GRP00311,U003,2024-10-05,2024,10,Weekend Movie,2021.1,468.3,4,0.89,Paid,U002
GRP00311,U001,2024-10-05,2024,10,Weekend Movie,2021.1,495.91,4,0.94,Pending,U002
GRP00312,U002,2024-10-06,2024,10,Office Team Lunch,3319.11,713.34,5,1.0,Pending,U002
GRP00312,U001,2024-10-06,2024,10,Office Team Lunch,3319.11,617.68,5,0.87,Pending,U001
GRP00312,U004,2024-10-06,2024,10,Office Team Lunch,3319.11,612.5,5,0.86,Paid,U002
GRP00312,U003,2024-10-06,2024,10,Office Team Lunch,3319.11,576.24,5,0.81,Paid,U001
GRP00312,U005,2024-10-06,2024,10,Office Team Lunch,3319.11,799.36,5,1.12,Paid,U004
GRP00313,U002,2024-10-13,2024,10,Office Team Lunch,4107.94,913.02,5,1.1,Paid,U003
GRP00313,U003,2024-10-13,2024,10,Office Team Lunch,4107.94,665.42,5,0.8,Pending,U005
GRP00313,U005,2024-10-13,2024,10,Office Team Lunch,4107.94,733.61,5,0.88,Pending,U002
GRP00313,U001,2024-10-13,2024,10,Office Team Lunch,4107.94,919.17,5,1.11,Paid,U005
GRP00313,U004,2024-10-13,2024,10,Office Team Lunch,4107.94,876.72,5,1.06,Paid,U001
GRP00314,U002,2024-10-27,2024,10,Vacation Package,47182.13,11682.69,4,0.83,Paid,U002
GRP00314,U005,2024-10-27,2024,10,Vacation Package,47182.13,11937.14,4,0.85,Paid,U005
GRP00314,U001,2024-10-27,2024,10,Vacation Package,47182.13,11614.56,4,0.83,Paid,U001
GRP00314,U004,2024-10-27,2024,10,Vacation Package,47182.13,11947.74,4,0.85,Paid,U004
GRP00315,U002,2024-10-29,2024,10,Trip to Goa,24283.31,5681.01,4,0.97,Paid,U002
GRP00315,U004,2024-10-29,2024,10,Trip to Goa,24283.31,6343.81,4,1.08,Pending,U003
GRP00315,U005,2024-10-29,2024,10,Trip to Goa,24283.31,6523.53,4,1.11,Paid,U004
GRP00315,U003,2024-10-29,2024,10,Trip to Goa,24283.31,5734.96,4,0.98,Pending,U005
GRP00316,U002,2024-11-01,2024,11,Trip to Goa,25185.47,7120.73,4,1.14,Paid,U003
GRP00316,U003,2024-11-01,2024,11,Trip to Goa,25185.47,6532.03,4,1.05,Pending,U002
GRP00316,U001,2024-11-01,2024,11,Trip to Goa,25185.47,5232.23,4,0.84,Paid,U004
GRP00316,U004,2024-11-01,2024,11,Trip to Goa,25185.47,6300.47,4,1.01,Paid,U003
GRP00317,U002,2024-11-03,2024,11,Roommates Dinner,3181.19,939.35,3,0.9,Pending,U001
GRP00317,U004,2024-11-03,2024,11,Roommates Dinner,3181.19,1163.08,3,1.12,Paid,U001
GRP00317,U001,2024-11-03,2024,11,Roommates Dinner,3181.19,1078.76,3,1.03,Pending,U001
GRP00318,U002,2024-11-23,2024,11,Roommates Dinner,1905.67,665.8,3,0.95,Paid,U005
GRP00318,U003,2024-11-23,2024,11,Roommates Dinner,1905.67,640.17,3,0.92,Paid,U002
GRP00318,U005,2024-11-23,2024,11,Roommates Dinner,1905.67,599.7,3,0.86,Paid,U003
GRP00319,U002,2024-11-24,2024,11,Roommates Dinner,3506.63,1009.33,3,0.9,Pending,U005
GRP00319,U001,2024-11-24,2024,11,Roommates Dinner,3506.63,1235.8,3,1.1,Pending,U001
GRP00319,U005,2024-11-24,2024,11,Roommates Dinner,3506.63,1261.5,3,1.13,Paid,U002
GRP00320,U002,2024-12-08,2024,12,Vacation Package,33005.88,8978.86,4,1.09,Pending,U004
GRP00320,U004,2024-12-08,2024,12,Vacation Package,33005.88,6744.65,4,0.82,Paid,U005
GRP00320,U001,2024-12-08,2024,12,Vacation Package,33005.88,8652.51,4,1.05,Paid,U005
GRP00320,U005,2024-12-08,2024,12,Vacation Package,33005.88,8629.86,4,1.05,Paid,U005
GRP00321,U002,2024-12-10,2024,12,Vacation Package,37587.06,8667.91,4,0.87,Paid,U002
GRP00321,U004,2024-12-10,2024,12,Vacation Package,37587.06,9395.96,4,0.95,Pending,U001
GRP00321,U003,2024-12-10,2024,12,Vacation Package,37587.06,9301.84,4,0.94,Paid,U001
GRP00321,U001,2024-12-10,2024,12,Vacation Package,37587.06,10221.34,4,1.03,Paid,U003
GRP00322,U002,2024-12-17,2024,12,Trip to Goa,31828.44,8377.37,4,1.14,Pending,U001
GRP00322,U005,2024-12-17,2024,12,Trip to Goa,31828.44,8280.13,4,1.12,Pending,U001
GRP00322,U003,2024-12-17,2024,12,Trip to Goa,31828.44,8812.67,4,1.2,Paid,U001
GRP00322,U001,2024-12-17,2024,12,Trip to Goa,31828.44,6358.27,4,0.86,Pending,U002
GRP00323,U002,2024-12-24,2024,12,Vacation Package,23923.42,5337.45,4,0.82,Paid,U002
GRP00323,U001,2024-12-24,2024,12,Vacation Package,23923.42,7281.51,4,1.12,Paid,U002
GRP00323,U003,2024-12-24,2024,12,Vacation Package,23923.42,5490.99,4,0.85,Pending,U002
GRP00323,U005,2024-12-24,2024,12,Vacation Package,23923.42,5813.47,4,0.9,Pending,U001
GRP00324,U002,2024-12-27,2024,12,Office Team Lunch,3755.12,814.47,5,1.11,Paid,U005
GRP00324,U001,2024-12-27,2024,12,Office Team Lunch,3755.12,824.33,5,1.12,Paid,U002
GRP00324,U003,2024-12-27,2024,12,Office Team Lunch,3755.12,615.41,5,0.84,Paid,U001
GRP00324,U004,2024-12-27,2024,12,Office Team Lunch,3755.12,794.78,5,1.08,Paid,U002
GRP00324,U005,2024-12-27,2024,12,Office Team Lunch,3755.12,706.15,5,0.96,Paid,U002
GRP00325,U002,2024-12-30,2024,12,Weekend Movie,1732.46,388.54,4,0.92,Paid,U002
GRP00325,U003,2024-12-30,2024,12,Weekend Movie,1732.46,462.98,4,1.1,Paid,U005
GRP00325,U001,2024-12-30,2024,12,Weekend Movie,1732.46,438.13,4,1.04,Paid,U005
GRP00325,U005,2024-12-30,2024,12,Weekend Movie,1732.46,442.81,4,1.05,Paid,U005
GRP00326,U003,2020-01-05,2020,1,Concert Tickets,2657.9,947.3,3,1.05,Pending,U003
GRP00326,U002,2020-01-05,2020,1,Concert Tickets,2657.9,839.72,3,0.93,Pending,U002
GRP00326,U004,2020-01-05,2020,1,Concert Tickets,2657.9,870.89,3,0.96,Pending,U002
GRP00327,U003,2020-01-19,2020,1,Vacation Package,20371.49,5301.68,4,1.1,Pending,U005
GRP00327,U005,2020-01-19,2020,1,Vacation Package,20371.49,5010.11,4,1.04,Paid,U002
GRP00327,U002,2020-01-19,2020,1,Vacation Package,20371.49,5626.52,4,1.17,Paid,U003
GRP00327,U001,2020-01-19,2020,1,Vacation Package,20371.49,4433.19,4,0.92,Pending,U005
GRP00328,U003,2020-01-26,2020,1,Concert Tickets,5263.95,1713.3,3,0.95,Paid,U005
GRP00328,U002,2020-01-26,2020,1,Concert Tickets,5263.95,1482.12,3,0.82,Paid,U003
GRP00328,U005,2020-01-26,2020,1,Concert Tickets,5263.95,2068.52,3,1.14,Pending,U005
GRP00329,U003,2020-02-02,2020,2,Birthday Party,5288.46,1169.97,5,1.19,Pending,U005
GRP00329,U001,2020-02-02,2020,2,Birthday Party,5288.46,1092.17,5,1.11,Pending,U003
GRP00329,U005,2020-02-02,2020,2,Birthday Party,5288.46,1134.6,5,1.15,Paid,U002
GRP00329,U002,2020-02-02,2020,2,Birthday Party,5288.46,1067.27,5,1.08,Pending,U001
GRP00329,U004,2020-02-02,2020,2,Birthday Party,5288.46,824.44,5,0.84,Paid,U005
GRP00330,U003,2020-02-04,2020,2,Office Team Lunch,2912.77,660.43,5,1.18,Pending,U004
GRP00330,U002,2020-02-04,2020,2,Office Team Lunch,2912.77,654.07,5,1.17,Paid,U001
GRP00330,U004,2020-02-04,2020,2,Office Team Lunch,2912.77,558.96,5,1.0,Paid,U003
GRP00330,U001,2020-02-04,2020,2,Office Team Lunch,2912.77,583.9,5,1.04,Pending,U004
GRP00330,U005,2020-02-04,2020,2,Office Team Lunch,2912.77,455.43,5,0.81,Pending,U005
GRP00331,U003,2020-02-07,2020,2,Shared Uber,719.7,390.99,2,1.05,Pending,U003
GRP00331,U002,2020-02-07,2020,2,Shared Uber,719.7,328.71,2,0.88,Paid,U003
GRP00332,U003,2020-03-08,2020,3,House Groceries Split,2423.94,786.81,3,0.93,Pending,U002
GRP00332,U002,2020-03-08,2020,3,House Groceries Split,2423.94,877.97,3,1.04,Pending,U003
GRP00332,U004,2020-03-08,2020,3,House Groceries Split,2423.94,759.16,3,0.9,Paid,U003
GRP00333,U003,2020-03-15,2020,3,Shared Uber,515.44,261.48,2,0.91,Paid,U002
GRP00333,U002,2020-03-15,2020,3,Shared Uber,515.44,253.95,2,0.88,Pending,U002
GRP00334,U003,2020-03-17,2020,3,Shared Uber,314.67,179.78,2,1.17,Pending,U002
GRP00334,U002,2020-03-17,2020,3,Shared Uber,314.67,134.88,2,0.88,Paid,U002
GRP00335,U003,2020-03-23,2020,3,Shared Uber,342.75,187.99,2,1.04,Paid,U005
GRP00335,U005,2020-03-23,2020,3,Shared Uber,342.75,154.75,2,0.85,Paid,U005
GRP00336,U003,2020-04-30,2020,4,Vacation Package,28634.13,5941.28,4,0.87,Paid,U003
GRP00336,U002,2020-04-30,2020,4,Vacation Package,28634.13,7962.01,4,1.17,Paid,U003
GRP00336,U005,2020-04-30,2020,4,Vacation Package,28634.13,7996.12,4,1.18,Paid,U005
GRP00336,U001,2020-04-30,2020,4,Vacation Package,28634.13,6734.72,4,0.99,Paid,U005
GRP00337,U003,2020-05-03,2020,5,Office Team Lunch,4867.94,1143.67,5,1.19,Paid,U005
GRP00337,U001,2020-05-03,2020,5,Office Team Lunch,4867.94,833.02,5,0.87,Paid,U004
GRP00337,U005,2020-05-03,2020,5,Office Team Lunch,4867.94,832.49,5,0.87,Pending,U001
GRP00337,U004,2020-05-03,2020,5,Office Team Lunch,4867.94,1014.01,5,1.06,Paid,U005
GRP00337,U002,2020-05-03,2020,5,Office Team Lunch,4867.94,1044.73,5,1.09,Paid,U004
GRP00338,U003,2020-05-16,2020,5,Shared Uber,578.61,310.38,2,1.11,Pending,U003
GRP00338,U005,2020-05-16,2020,5,Shared Uber,578.61,268.23,2,0.96,Paid,U003
GRP00339,U003,2020-06-02,2020,6,Weekend Movie,2116.27,540.76,4,0.99,Paid,U005
GRP00339,U005,2020-06-02,2020,6,Weekend Movie,2116.27,485.16,4,0.89,Pending,U001
GRP00339,U001,2020-06-02,2020,6,Weekend Movie,2116.27,575.63,4,1.05,Pending,U004
GRP00339,U004,2020-06-02,2020,6,Weekend Movie,2116.27,514.71,4,0.94,Paid,U004
GRP00340,U003,2020-06-06,2020,6,Vacation Package,31572.44,7518.45,4,0.91,Paid,U002
GRP00340,U002,2020-06-06,2020,6,Vacation Package,31572.44,8129.59,4,0.99,Paid,U001
GRP00340,U005,2020-06-06,2020,6,Vacation Package,31572.44,8809.84,4,1.07,Paid,U002
GRP00340,U001,2020-06-06,2020,6,Vacation Package,31572.44,7114.56,4,0.86,Paid,U005
GRP00341,U003,2020-06-29,2020,6,Weekend Movie,1404.0,344.05,4,0.92,Paid,U004
GRP00341,U001,2020-06-29,2020,6,Weekend Movie,1404.0,427.97,4,1.14,Paid,U001
