event_id,user_id,event_date,year,month,event_name,event_type,predicted_expense,is_recurring
EVT01618,U005,2022-11-08,2022,11,Car Service,Maintenance,7992.236274810067,False
EVT01619,U005,2022-11-10,2022,11,Credit Card Payment,Bill,12688.264015121547,True
EVT01620,U005,2022-11-22,2022,11,Friend's Birthday,Celebration,3891.7991196845783,False
EVT01621,U005,2022-12-01,2022,12,Rent Payment,Bill,17473.72047053489,True
EVT01622,U005,2022-12-05,2022,12,Utility Bills,Bill,3709.954389825879,True
EVT01623,U005,2022-12-10,2022,12,Credit Card Payment,Bill,8782.438754525887,True
EVT01624,U005,2022-12-14,2022,12,Certification Exam,Education,8065.421336794187,False
EVT01625,U005,2022-12-15,2022,12,Insurance Premium,Bill,7497.283062339962,True
EVT01626,U005,2022-12-17,2022,12,Professional Course,Education,15291.876274709897,False
EVT01627,U005,2023-01-01,2023,1,Rent Payment,Bill,12345.745220506104,True
EVT01628,U005,2023-01-05,2023,1,Utility Bills,Bill,3689.754183718771,True
EVT01629,U005,2023-01-10,2023,1,Credit Card Payment,Bill,11684.902644191412,True
EVT01630,U005,2023-01-19,2023,1,Family Birthday,Celebration,8412.694266063056,False
EVT01631,U005,2023-01-20,2023,1,Family Birthday,Celebration,9211.055979199504,False
EVT01632,U005,2023-02-01,2023,2,Rent Payment,Bill,24019.425055234176,True
EVT01633,U005,2023-02-04,2023,2,Weekend Trip,Travel,15916.466240291635,False
EVT01634,U005,2023-02-05,2023,2,Utility Bills,Bill,2505.74515819205,True
EVT01635,U005,2023-02-07,2023,2,Wedding,Celebration,20929.847064589263,False
EVT01636,U005,2023-02-10,2023,2,Credit Card Payment,Bill,8277.660017699081,True
EVT01637,U005,2023-02-10,2023,2,Wedding,Celebration,32994.137870301056,False
EVT01638,U005,2023-02-17,2023,2,Furniture Purchase,Shopping,50102.27621985594,False
EVT01639,U005,2023-02-20,2023,2,Weekend Trip,Travel,9802.552490482482,False
EVT01640,U005,2023-03-01,2023,3,Rent Payment,Bill,22813.877671841732,True
EVT01641,U005,2023-03-04,2023,3,Doctor Appointment,Healthcare,1049.352500058138,False
EVT01642,U005,2023-03-05,2023,3,Utility Bills,Bill,2730.254075910503,True
EVT01643,U005,2023-03-09,2023,3,Weekend Trip,Travel,10026.690682165168,False
EVT01644,U005,2023-03-10,2023,3,Credit Card Payment,Bill,11816.15516835688,True
EVT01645,U005,2023-03-15,2023,3,Insurance Premium,Bill,7309.480882644733,True
EVT01646,U005,2023-03-31,2023,3,Wedding,Celebration,15854.567954452265,False
EVT01647,U005,2023-04-01,2023,4,Rent Payment,Bill,23263.100204329465,True
EVT01648,U005,2023-04-01,2023,4,Annual Tax Filing,Financial,11082.533379382226,True
EVT01649,U005,2023-04-04,2023,4,Electronics Purchase,Shopping,20569.796633819882,False
EVT01650,U005,2023-04-05,2023,4,Utility Bills,Bill,4088.056994925603,True
EVT01651,U005,2023-04-10,2023,4,Credit Card Payment,Bill,10525.977018590791,True
EVT01652,U005,2023-04-13,2023,4,Friend's Birthday,Celebration,2153.4231631068997,False
EVT01653,U005,2023-04-19,2023,4,Professional Course,Education,21112.447485933866,False
EVT01654,U005,2023-04-21,2023,4,Electronics Purchase,Shopping,35574.40900785856,False
EVT01655,U005,2023-04-23,2023,4,Car Service,Maintenance,6621.79776294817,False
EVT01656,U005,2023-05-01,2023,5,Rent Payment,Bill,14864.324015486754,True
EVT01657,U005,2023-05-02,2023,5,Professional Course,Education,22225.134972897653,False
EVT01658,U005,2023-05-05,2023,5,Utility Bills,Bill,4507.194051825611,True
EVT01659,U005,2023-05-07,2023,5,Friend's Birthday,Celebration,2233.840159205429,False
EVT01660,U005,2023-05-10,2023,5,Credit Card Payment,Bill,9854.549206137013,True
EVT01661,U005,2023-05-11,2023,5,Family Birthday,Celebration,7622.037339844086,False
EVT01662,U005,2023-05-23,2023,5,Professional Course,Education,16485.430613212713,False
EVT01663,U005,2023-06-01,2023,6,Rent Payment,Bill,22129.373523587506,True
EVT01664,U005,2023-06-05,2023,6,Utility Bills,Bill,2220.079955465405,True
EVT01665,U005,2023-06-10,2023,6,Credit Card Payment,Bill,12892.775739043122,True
EVT01666,U005,2023-06-11,2023,6,Electronics Purchase,Shopping,24085.901490028406,False
EVT01667,U005,2023-06-15,2023,6,Insurance Premium,Bill,11199.52557779094,True
EVT01668,U005,2023-06-30,2023,6,Electronics Purchase,Shopping,24718.324812487383,False
EVT01669,U005,2023-07-01,2023,7,Rent Payment,Bill,20964.532915052303,True
EVT01670,U005,2023-07-05,2023,7,Utility Bills,Bill,2105.5614121887365,True
EVT01671,U005,2023-07-10,2023,7,Credit Card Payment,Bill,7188.542196654333,True
EVT01672,U005,2023-07-13,2023,7,Medical Checkup,Healthcare,3709.2392894974873,False
EVT01673,U005,2023-07-25,2023,7,Festival Shopping,Shopping,6322.932184891668,False
EVT01674,U005,2023-07-26,2023,7,Professional Course,Education,14027.555974923058,False
EVT01675,U005,2023-08-01,2023,8,Rent Payment,Bill,21287.92600712899,True
EVT01676,U005,2023-08-05,2023,8,Utility Bills,Bill,2263.136872298722,True
EVT01677,U005,2023-08-10,2023,8,Credit Card Payment,Bill,11719.140834311675,True
EVT01678,U005,2023-08-23,2023,8,Long Vacation,Travel,52866.046706185734,False
EVT01679,U005,2023-08-30,2023,8,Friend's Birthday,Celebration,2448.204213338366,False
EVT01680,U005,2023-09-01,2023,9,Rent Payment,Bill,23905.06816742602,True
EVT01681,U005,2023-09-05,2023,9,Utility Bills,Bill,4508.427517488,True
EVT01682,U005,2023-09-08,2023,9,Family Birthday,Celebration,9418.506476120718,False
EVT01683,U005,2023-09-10,2023,9,Credit Card Payment,Bill,12691.287116744697,True
EVT01684,U005,2023-09-12,2023,9,Medical Checkup,Healthcare,6238.012101827122,False
EVT01685,U005,2023-09-15,2023,9,Insurance Premium,Bill,9095.578880853636,True
EVT01686,U005,2023-09-15,2023,9,Home Repairs,Maintenance,8423.870403280594,False
EVT01687,U005,2023-09-21,2023,9,Professional Course,Education,8149.630036058171,False
EVT01688,U005,2023-09-23,2023,9,Friend's Birthday,Celebration,2763.117715840881,False
EVT01689,U005,2023-09-28,2023,9,Professional Course,Education,22948.2556491091,False
EVT01690,U005,2023-10-01,2023,10,Rent Payment,Bill,13705.666808153474,True
EVT01691,U005,2023-10-05,2023,10,Utility Bills,Bill,2611.4763447653254,True
EVT01692,U005,2023-10-05,2023,10,Family Birthday,Celebration,6706.699733398839,False
EVT01693,U005,2023-10-06,2023,10,Home Repairs,Maintenance,13042.816160768187,False
EVT01694,U005,2023-10-10,2023,10,Credit Card Payment,Bill,14151.182541450777,True
EVT01695,U005,2023-10-22,2023,10,Certification Exam,Education,11273.650331931358,False
EVT01696,U005,2023-10-27,2023,10,Friend's Birthday,Celebration,3307.105949191082,False
EVT01697,U005,2023-11-01,2023,11,Rent Payment,Bill,14321.856883303113,True
EVT01698,U005,2023-11-04,2023,11,Family Birthday,Celebration,5969.169327843734,False
EVT01699,U005,2023-11-05,2023,11,Utility Bills,Bill,3338.6405689474086,True
EVT01700,U005,2023-11-10,2023,11,Credit Card Payment,Bill,13558.014799139504,True
EVT01701,U005,2023-11-30,2023,11,Car Service,Maintenance,4126.310029058866,False
EVT01702,U005,2023-12-01,2023,12,Rent Payment,Bill,22395.115097383834,True
EVT01703,U005,2023-12-05,2023,12,Utility Bills,Bill,2861.3997850969918,True
EVT01704,U005,2023-12-06,2023,12,Electronics Purchase,Shopping,21192.605849536896,False
EVT01705,U005,2023-12-10,2023,12,Credit Card Payment,Bill,8390.448965956552,True
EVT01706,U005,2023-12-11,2023,12,Family Birthday,Celebration,4044.411810184327,False
EVT01707,U005,2023-12-15,2023,12,Insurance Premium,Bill,9645.170022842784,True
EVT01708,U005,2024-01-01,2024,1,Rent Payment,Bill,12824.037679509067,True
EVT01709,U005,2024-01-03,2024,1,Furniture Purchase,Shopping,43445.08969303091,False
EVT01710,U005,2024-01-05,2024,1,Utility Bills,Bill,2326.281258908518,True
EVT01711,U005,2024-01-10,2024,1,Credit Card Payment,Bill,7016.859162966768,True
EVT01712,U005,2024-01-17,2024,1,Doctor Appointment,Healthcare,1570.5616907861854,False
EVT01713,U005,2024-01-21,2024,1,Home Repairs,Maintenance,6845.0419885156425,False
EVT01714,U005,2024-01-28,2024,1,Doctor Appointment,Healthcare,630.1727412180944,False
EVT01715,U005,2024-02-01,2024,2,Rent Payment,Bill,14882.071306154883,True
EVT01716,U005,2024-02-05,2024,2,Utility Bills,Bill,4389.593471091413,True
EVT01717,U005,2024-02-10,2024,2,Credit Card Payment,Bill,5936.1547219332415,True
EVT01718,U005,2024-02-21,2024,2,Doctor Appointment,Healthcare,1354.5213742343738,False
EVT01719,U005,2024-03-01,2024,3,Rent Payment,Bill,19057.77154009516,True
EVT01720,U005,2024-03-04,2024,3,Weekend Trip,Travel,6338.452601343919,False
EVT01721,U005,2024-03-05,2024,3,Utility Bills,Bill,3137.9565353193466,True
EVT01722,U005,2024-03-10,2024,3,Credit Card Payment,Bill,13095.032391282675,True
EVT01723,U005,2024-03-15,2024,3,Insurance Premium,Bill,11071.095404119642,True
EVT01724,U005,2024-03-18,2024,3,Certification Exam,Education,13415.232327294285,False
EVT01725,U005,2024-04-01,2024,4,Rent Payment,Bill,18826.407293917237,True
EVT01726,U005,2024-04-01,2024,4,Annual Tax Filing,Financial,14076.94873437635,True
EVT01727,U005,2024-04-05,2024,4,Utility Bills,Bill,4151.6180160115655,True
EVT01728,U005,2024-04-10,2024,4,Credit Card Payment,Bill,13112.773104452148,True
EVT01729,U005,2024-04-13,2024,4,Medical Checkup,Healthcare,5767.464106035332,False
EVT01730,U005,2024-05-01,2024,5,Rent Payment,Bill,19399.159991722052,True
EVT01731,U005,2024-05-05,2024,5,Utility Bills,Bill,4269.518105420013,True
EVT01732,U005,2024-05-05,2024,5,Friend's Birthday,Celebration,3109.1600204029737,False
EVT01733,U005,2024-05-09,2024,5,Certification Exam,Education,8326.928872142653,False
EVT01734,U005,2024-05-10,2024,5,Credit Card Payment,Bill,8098.210210882204,True
EVT01735,U005,2024-05-10,2024,5,Family Birthday,Celebration,3378.4236235228204,False
EVT01736,U005,2024-06-01,2024,6,Rent Payment,Bill,23027.408552082197,True
EVT01737,U005,2024-06-05,2024,6,Utility Bills,Bill,4103.587906862394,True
EVT01738,U005,2024-06-10,2024,6,Credit Card Payment,Bill,10524.143379041278,True
EVT01739,U005,2024-06-15,2024,6,Insurance Premium,Bill,7446.828408942158,True
EVT01740,U005,2024-07-01,2024,7,Rent Payment,Bill,22014.44995571023,True
EVT01741,U005,2024-07-05,2024,7,Utility Bills,Bill,4210.570341382112,True
EVT01742,U005,2024-07-10,2024,7,Credit Card Payment,Bill,5980.816479491236,True
EVT01743,U005,2024-07-29,2024,7,Certification Exam,Education,12977.756917697416,False
EVT01744,U005,2024-08-01,2024,8,Rent Payment,Bill,20504.63006078708,True
EVT01745,U005,2024-08-05,2024,8,Utility Bills,Bill,4483.993682213388,True
EVT01746,U005,2024-08-10,2024,8,Credit Card Payment,Bill,10587.05996738042,True
EVT01747,U005,2024-08-23,2024,8,Festival Shopping,Shopping,11533.055624116281,False
EVT01748,U005,2024-08-24,2024,8,Long Vacation,Travel,53898.79227288188,False
EVT01749,U005,2024-08-26,2024,8,Doctor Appointment,Healthcare,2730.004123725916,False
EVT01750,U005,2024-08-29,2024,8,Electronics Purchase,Shopping,32958.56848332599,False
EVT01751,U005,2024-09-01,2024,9,Rent Payment,Bill,22236.486288095184,True
EVT01752,U005,2024-09-05,2024,9,Utility Bills,Bill,3761.0797552933864,True
EVT01753,U005,2024-09-10,2024,9,Credit Card Payment,Bill,12510.160888615705,True
EVT01754,U005,2024-09-15,2024,9,Insurance Premium,Bill,5295.233126446694,True
EVT01755,U005,2024-09-17,2024,9,Certification Exam,Education,8321.749479314109,False
EVT01756,U005,2024-09-29,2024,9,Festival Shopping,Shopping,24391.36057519621,False
EVT01757,U005,2024-10-01,2024,10,Rent Payment,Bill,23045.05836638069,True
EVT01758,U005,2024-10-05,2024,10,Utility Bills,Bill,4990.93819897862,True
EVT01759,U005,2024-10-10,2024,10,Credit Card Payment,Bill,9062.8691946186,True
EVT01760,U005,2024-10-22,2024,10,Friend's Birthday,Celebration,3660.6391124920033,False
EVT01761,U005,2024-10-23,2024,10,Family Birthday,Celebration,6890.414128050726,False
EVT01762,U005,2024-11-01,2024,11,Rent Payment,Bill,16905.73116169684,True
EVT01763,U005,2024-11-05,2024,11,Utility Bills,Bill,3929.8643870040196,True
EVT01764,U005,2024-11-10,2024,11,Credit Card Payment,Bill,11814.979806459625,True
EVT01765,U005,2024-12-01,2024,12,Rent Payment,Bill,23354.795066012004,True
EVT01766,U005,2024-12-05,2024,12,Utility Bills,Bill,4111.648905117228,True
EVT01767,U005,2024-12-10,2024,12,Credit Card Payment,Bill,11910.642937428514,True
EVT01768,U005,2024-12-15,2024,12,Insurance Premium,Bill,5056.593020879865,True
