transaction_id,user_id,date,year,month,amount,category,transaction_type,description,payment_method,is_recurring,merchant
TXN002354,U001,2023-09-03,2023,9,3810.71,Groceries,debit,Reliance Fresh,UPI,False,Reliance Fresh
TXN002355,U001,2023-09-03,2023,9,2486.44,Dining,debit,Zomato,Debit Card,False,Domino's
TXN002356,U001,2023-09-03,2023,9,1273.01,Transport,debit,Auto,Cash,False,Parking
TXN002357,U001,2023-09-04,2023,9,2957.36,Groceries,debit,Local Kirana,Cash,False,BigBasket
TXN002358,U001,2023-09-05,2023,9,2482.81,Investment,debit,Mutual Fund SIP,Bank Transfer,True,Mutual Fund SIP
TXN002359,U001,2023-09-05,2023,9,8632.41,Investment,debit,PPF,Bank Transfer,True,PPF
TXN002360,U001,2023-09-05,2023,9,6724.62,Investment,debit,PPF,Bank Transfer,True,PPF
TXN002361,U001,2023-09-06,2023,9,1466.39,Transport,debit,Parking,UPI,False,Parking
TXN002362,U001,2023-09-07,2023,9,972.91,Dining,debit,Zomato,Credit Card,False,Cafe
TXN002363,U001,2023-09-07,2023,9,5156.93,Bills,debit,Water Bill,Cash,True,Gas Bill
TXN002364,U001,2023-09-08,2023,9,2330.65,Dining,debit,McDonald's,Credit Card,False,McDonald's
TXN002365,U001,2023-09-08,2023,9,1945.59,Transport,debit,Petrol,Cash,False,Petrol
TXN002366,U001,2023-09-10,2023,9,2284.23,Groceries,debit,Local Kirana,Cash,False,More Supermarket
TXN002367,U001,2023-09-12,2023,9,976.08,Groceries,debit,DMart,Cash,False,Reliance Fresh
TXN002368,U001,2023-09-12,2023,9,1962.4,Subscriptions,debit,Magazine,UPI,True,Gym Membership
TXN002369,U001,2023-09-13,2023,9,1042.93,Groceries,debit,DMart,Debit Card,False,More Supermarket
TXN002370,U001,2023-09-14,2023,9,3026.21,Shopping,debit,Local Mall,Debit Card,False,Nike Store
TXN002371,U001,2023-09-14,2023,9,872.4,Transport,debit,Metro Card,Cash,False,Metro Card
TXN002372,U001,2023-09-15,2023,9,1193.86,Transport,debit,Parking,Credit Card,False,Auto
TXN002373,U001,2023-09-15,2023,9,31335.01,Investment,debit,Fixed Deposit,Bank Transfer,False,Fixed Deposit
TXN002374,U001,2023-09-16,2023,9,4673.3,Education,debit,Online Course,Credit Card,False,Udemy
TXN002375,U001,2023-09-16,2023,9,24704.17,Rent,debit,Monthly Rent,UPI,True,Monthly Rent
TXN002376,U001,2023-09-17,2023,9,2371.99,Groceries,debit,DMart,Cash,False,Reliance Fresh
TXN002377,U001,2023-09-17,2023,9,583.55,Entertainment,debit,Spotify,Debit Card,False,Gaming
TXN002378,U001,2023-09-18,2023,9,646.94,Transport,debit,Parking,UPI,False,Auto
TXN002379,U001,2023-09-19,2023,9,2424.09,Groceries,debit,Reliance Fresh,Cash,False,BigBasket
TXN002380,U001,2023-09-20,2023,9,1001.09,Dining,debit,Zomato,Cash,False,McDonald's
TXN002381,U001,2023-09-20,2023,9,1811.06,Entertainment,debit,Netflix,Cash,False,Amazon Prime
TXN002382,U001,2023-09-20,2023,9,5781.66,Insurance,debit,Vehicle Insurance,UPI,True,Life Insurance
TXN002383,U001,2023-09-21,2023,9,1351.92,Dining,debit,Zomato,Credit Card,False,Swiggy
TXN002384,U001,2023-09-21,2023,9,2589.03,Bills,debit,Water Bill,Debit Card,True,Water Bill
TXN002385,U001,2023-09-22,2023,9,2413.0,Groceries,debit,Reliance Fresh,Cash,False,More Supermarket
TXN002386,U001,2023-09-22,2023,9,880.77,Entertainment,debit,BookMyShow,Credit Card,False,BookMyShow
TXN002387,U001,2023-09-22,2023,9,1606.78,Transport,debit,Metro Card,Cash,False,Auto
TXN002388,U001,2023-09-23,2023,9,1959.85,Transport,debit,Metro Card,Cash,False,Petrol
TXN002389,U001,2023-09-24,2023,9,1360.06,Entertainment,debit,Netflix,UPI,False,Spotify
TXN002390,U001,2023-09-26,2023,9,2201.01,Dining,debit,Local Restaurant,Debit Card,False,McDonald's
TXN002391,U001,2023-09-26,2023,9,632.53,Transport,debit,Metro Card,Debit Card,False,Petrol
TXN002392,U001,2023-09-27,2023,9,2569.73,Entertainment,debit,Netflix,UPI,False,Amazon Prime
TXN002393,U001,2023-09-28,2023,9,997.94,Dining,debit,Local Restaurant,UPI,False,McDonald's
TXN002394,U001,2023-09-29,2023,9,1518.84,Groceries,debit,BigBasket,Debit Card,False,Reliance Fresh
TXN002395,U001,2023-09-30,2023,9,1644.06,Shopping,debit,Amazon,Credit Card,False,Flipkart
TXN002396,U001,2023-09-30,2023,9,6371.6,Investment,debit,Stocks,Bank Transfer,False,Stocks
TXN002397,U001,2023-10-01,2023,10,55000.0,Salary,credit,Monthly Salary Credit,Bank Transfer,True,Employer
TXN002398,U001,2023-10-01,2023,10,2770.29,Entertainment,debit,Gaming,Credit Card,False,Spotify
TXN002399,U001,2023-10-02,2023,10,2753.17,Dining,debit,Cafe,Debit Card,False,Local Restaurant
TXN002400,U001,2023-10-03,2023,10,5428.88,Healthcare,debit,Hospital,Credit Card,False,Doctor Consultation
TXN002401,U001,2023-10-03,2023,10,1133.59,Transport,debit,Metro Card,UPI,False,Auto
TXN002402,U001,2023-10-04,2023,10,3821.24,Dining,debit,Zomato,Cash,False,Cafe
TXN002403,U001,2023-10-05,2023,10,2881.34,Investment,debit,Mutual Fund SIP,Bank Transfer,True,Mutual Fund SIP
TXN002404,U001,2023-10-06,2023,10,2600.68,Groceries,debit,BigBasket,Debit Card,False,DMart
TXN002405,U001,2023-10-07,2023,10,3491.38,Groceries,debit,More Supermarket,Cash,False,Reliance Fresh
TXN002406,U001,2023-10-07,2023,10,5247.42,Education,debit,Course Fee,Cash,False,Course Fee
TXN002407,U001,2023-10-08,2023,10,2499.27,Healthcare,debit,Hospital,Credit Card,False,Pharmacy
TXN002408,U001,2023-10-09,2023,10,6931.05,Education,debit,Online Course,Credit Card,False,Udemy
TXN002409,U001,2023-10-10,2023,10,20063.87,Rent,debit,Monthly Rent,Cash,True,Monthly Rent
TXN002410,U001,2023-10-12,2023,10,4457.78,Utilities,debit,Mobile Recharge,Debit Card,True,DTH Recharge
TXN002411,U001,2023-10-12,2023,10,6213.85,Shopping,debit,Nike Store,Cash,False,Local Mall
TXN002412,U001,2023-10-12,2023,10,845.19,Transport,debit,Metro Card,UPI,False,Parking
TXN002413,U001,2023-10-13,2023,10,1649.81,Shopping,debit,Local Mall,Debit Card,False,Flipkart
TXN002414,U001,2023-10-13,2023,10,1635.64,Transport,debit,Auto,Debit Card,False,Metro Card
TXN002415,U001,2023-10-14,2023,10,2003.72,Groceries,debit,Reliance Fresh,UPI,False,Reliance Fresh
TXN002416,U001,2023-10-14,2023,10,446.13,Dining,debit,Domino's,Credit Card,False,Domino's
TXN002417,U001,2023-10-14,2023,10,1789.95,Entertainment,debit,Netflix,UPI,False,Netflix
TXN002418,U001,2023-10-14,2023,10,1792.76,Transport,debit,Metro Card,UPI,False,Metro Card
TXN002419,U001,2023-10-17,2023,10,3160.9,Groceries,debit,Reliance Fresh,Debit Card,False,DMart
TXN002420,U001,2023-10-17,2023,10,2987.06,Dining,debit,Cafe,Credit Card,False,Local Restaurant
TXN002421,U001,2023-10-17,2023,10,738.39,Entertainment,debit,Spotify,Debit Card,False,Amazon Prime
TXN002422,U001,2023-10-18,2023,10,1627.93,Transport,debit,Metro Card,UPI,False,Auto
TXN002423,U001,2023-10-19,2023,10,4137.52,Groceries,debit,Reliance Fresh,Debit Card,False,Reliance Fresh
TXN002424,U001,2023-10-19,2023,10,451.22,Dining,debit,Domino's,UPI,False,Zomato
TXN002425,U001,2023-10-19,2023,10,3424.4,Education,debit,Udemy,Cash,False,Udemy
TXN002426,U001,2023-10-21,2023,10,2560.75,Dining,debit,Domino's,Credit Card,False,Domino's
TXN002427,U001,2023-10-21,2023,10,4024.98,Bills,debit,Water Bill,Credit Card,True,Water Bill
TXN002428,U001,2023-10-22,2023,10,2569.15,Groceries,debit,Local Kirana,Credit Card,False,BigBasket
TXN002429,U001,2023-10-23,2023,10,1563.66,Dining,debit,McDonald's,UPI,False,Cafe
TXN002430,U001,2023-10-23,2023,10,1916.71,Transport,debit,Petrol,Debit Card,False,Petrol
TXN002431,U001,2023-10-24,2023,10,3033.44,Entertainment,debit,BookMyShow,Debit Card,False,Netflix
TXN002432,U001,2023-10-24,2023,10,1111.91,Transport,debit,Parking,Debit Card,False,Petrol
TXN002433,U001,2023-10-25,2023,10,7531.5,Investment,debit,Gold ETF,Bank Transfer,False,Gold ETF
TXN002434,U001,2023-10-26,2023,10,6045.92,Dining,debit,Swiggy,Debit Card,False,Cafe
TXN002435,U001,2023-10-26,2023,10,3546.3,Entertainment,debit,Gaming,Cash,False,Gaming
TXN002436,U001,2023-10-27,2023,10,3830.15,Dining,debit,Local Restaurant,Debit Card,False,Cafe
TXN002437,U001,2023-10-27,2023,10,3424.01,Education,debit,Books,Credit Card,False,Books
TXN002438,U001,2023-10-27,2023,10,2031.37,Transport,debit,Auto,Credit Card,False,Petrol
TXN002439,U001,2023-10-28,2023,10,973.96,Dining,debit,McDonald's,Debit Card,False,McDonald's
TXN002440,U001,2023-10-28,2023,10,1213.96,Entertainment,debit,Gaming,Debit Card,False,Spotify
TXN002441,U001,2023-10-29,2023,10,1458.94,Entertainment,debit,Netflix,Credit Card,False,Netflix
TXN002442,U001,2023-10-29,2023,10,1035.99,Transport,debit,Parking,Cash,False,Parking
TXN002443,U001,2023-10-30,2023,10,2180.86,Groceries,debit,More Supermarket,Credit Card,False,Reliance Fresh
TXN002444,U001,2023-10-30,2023,10,5395.24,Dining,debit,Swiggy,UPI,False,Zomato
TXN002445,U001,2023-10-31,2023,10,1311.45,Dining,debit,Domino's,Debit Card,False,Cafe
TXN002446,U001,2023-10-31,2023,10,1831.32,Transport,debit,Parking,Credit Card,False,Parking
TXN002447,U001,2023-11-01,2023,11,55000.0,Salary,credit,Monthly Salary Credit,Bank Transfer,True,Employer
TXN002448,U001,2023-11-01,2023,11,3284.57,Dining,debit,Local Restaurant,Credit Card,False,Domino's
TXN002449,U001,2023-11-02,2023,11,727.0,Dining,debit,Zomato,Cash,False,Domino's
TXN002450,U001,2023-11-02,2023,11,1449.23,Transport,debit,Petrol,UPI,False,Auto
TXN002451,U001,2023-11-03,2023,11,694.91,Dining,debit,Cafe,Credit Card,False,McDonald's
TXN002452,U001,2023-11-03,2023,11,4569.86,Healthcare,debit,Lab Tests,Cash,False,Hospital
TXN002453,U001,2023-11-03,2023,11,1429.05,Transport,debit,Parking,Debit Card,False,Auto
TXN002454,U001,2023-11-04,2023,11,794.74,Transport,debit,Parking,Cash,False,Auto
TXN002455,U001,2023-11-05,2023,11,11477.74,Investment,debit,PPF,Bank Transfer,True,PPF
TXN002456,U001,2023-11-05,2023,11,4025.5,Investment,debit,Mutual Fund SIP,Bank Transfer,True,Mutual Fund SIP
TXN002457,U001,2023-11-06,2023,11,2265.79,Groceries,debit,BigBasket,UPI,False,Reliance Fresh
TXN002458,U001,2023-11-06,2023,11,5230.42,Education,debit,Online Course,Credit Card,False,Udemy
TXN002459,U001,2023-11-07,2023,11,2070.03,Groceries,debit,Reliance Fresh,Cash,False,More Supermarket
TXN002460,U001,2023-11-07,2023,11,5489.57,Shopping,debit,Myntra,Credit Card,False,Local Mall
TXN002461,U001,2023-11-07,2023,11,1999.75,Transport,debit,Petrol,UPI,False,Petrol
TXN002462,U001,2023-11-08,2023,11,2415.84,Groceries,debit,Local Kirana,Debit Card,False,DMart
TXN002463,U001,2023-11-09,2023,11,3398.86,Dining,debit,Domino's,Credit Card,False,Domino's
TXN002464,U001,2023-11-09,2023,11,1331.7,Shopping,debit,Local Mall,Cash,False,Amazon
TXN002465,U001,2023-11-10,2023,11,505.45,Transport,debit,Auto,Cash,False,Auto
TXN002466,U001,2023-11-13,2023,11,2543.08,Groceries,debit,More Supermarket,Credit Card,False,DMart
TXN002467,U001,2023-11-13,2023,11,3797.38,Utilities,debit,Internet Bill,Cash,True,DTH Recharge
TXN002468,U001,2023-11-13,2023,11,3888.76,Healthcare,debit,Lab Tests,Credit Card,False,Pharmacy
TXN002469,U001,2023-11-13,2023,11,1707.3,Transport,debit,Metro Card,UPI,False,Parking
TXN002470,U001,2023-11-14,2023,11,2551.72,Groceries,debit,Local Kirana,Debit Card,False,Local Kirana
TXN002471,U001,2023-11-15,2023,11,2348.27,Dining,debit,Domino's,Debit Card,False,Cafe
TXN002472,U001,2023-11-16,2023,11,39328.85,Travel,debit,Uber,Cash,False,Indian Railways
TXN002473,U001,2023-11-16,2023,11,797.83,Transport,debit,Petrol,Debit Card,False,Parking
TXN002474,U001,2023-11-17,2023,11,1771.04,Groceries,debit,Local Kirana,UPI,False,More Supermarket
TXN002475,U001,2023-11-17,2023,11,2215.94,Entertainment,debit,Amazon Prime,UPI,False,BookMyShow
TXN002476,U001,2023-11-17,2023,11,9225.91,Shopping,debit,Myntra,Debit Card,False,Amazon
TXN002477,U001,2023-11-17,2023,11,4461.03,Insurance,debit,Vehicle Insurance,Debit Card,True,Vehicle Insurance
TXN002478,U001,2023-11-18,2023,11,2679.69,Healthcare,debit,Lab Tests,UPI,False,Lab Tests
TXN002479,U001,2023-11-18,2023,11,1216.67,Transport,debit,Parking,Cash,False,Metro Card
TXN002480,U001,2023-11-19,2023,11,904.3,Transport,debit,Auto,Debit Card,False,Auto
TXN002481,U001,2023-11-20,2023,11,1932.65,Shopping,debit,Nike Store,Cash,False,Nike Store
TXN002482,U001,2023-11-20,2023,11,1139.69,Transport,debit,Parking,Cash,False,Petrol
TXN002483,U001,2023-11-21,2023,11,4002.26,Dining,debit,Domino's,Credit Card,False,Local Restaurant
TXN002484,U001,2023-11-21,2023,11,7608.59,Shopping,debit,Myntra,UPI,False,Myntra
TXN002485,U001,2023-11-24,2023,11,3870.0,Dining,debit,Domino's,Cash,False,McDonald's
TXN002486,U001,2023-11-25,2023,11,4069.15,Groceries,debit,Local Kirana,Cash,False,Local Kirana
TXN002487,U001,2023-11-25,2023,11,1795.57,Dining,debit,Domino's,Credit Card,False,Zomato
TXN002488,U001,2023-11-25,2023,11,3048.08,Shopping,debit,Amazon,Debit Card,False,Myntra
TXN002489,U001,2023-11-25,2023,11,2063.37,Transport,debit,Petrol,Credit Card,False,Auto
TXN002490,U001,2023-11-27,2023,11,5920.36,Healthcare,debit,Pharmacy,Credit Card,False,Hospital
TXN002491,U001,2023-11-27,2023,11,784.49,Transport,debit,Auto,UPI,False,Parking
TXN002492,U001,2023-11-28,2023,11,1845.41,Dining,debit,Swiggy,Debit Card,False,Swiggy
TXN002493,U001,2023-11-28,2023,11,13143.94,Rent,debit,Monthly Rent,Credit Card,True,Monthly Rent
TXN002494,U001,2023-11-29,2023,11,1129.77,Groceries,debit,DMart,Debit Card,False,DMart
TXN002495,U001,2023-11-30,2023,11,2493.71,Dining,debit,McDonald's,Credit Card,False,McDonald's
TXN002496,U001,2023-12-01,2023,12,55000.0,Salary,credit,Monthly Salary Credit,Bank Transfer,True,Employer
TXN002497,U001,2023-12-01,2023,12,2732.7,Entertainment,debit,BookMyShow,UPI,False,Spotify
TXN002498,U001,2023-12-02,2023,12,2630.18,Groceries,debit,More Supermarket,UPI,False,Reliance Fresh
TXN002499,U001,2023-12-03,2023,12,1176.11,Entertainment,debit,Netflix,Cash,False,Gaming
TXN002500,U001,2023-12-04,2023,12,2358.55,Dining,debit,Zomato,Debit Card,False,Zomato
TXN002501,U001,2023-12-05,2023,12,2477.19,Entertainment,debit,Amazon Prime,UPI,False,Spotify
TXN002502,U001,2023-12-05,2023,12,11517.26,Investment,debit,PPF,Bank Transfer,True,PPF
TXN002503,U001,2023-12-05,2023,12,13256.75,Investment,debit,PPF,Bank Transfer,True,PPF
TXN002504,U001,2023-12-05,2023,12,10024.16,Investment,debit,PPF,Bank Transfer,True,PPF
TXN002505,U001,2023-12-06,2023,12,2882.31,Groceries,debit,DMart,Cash,False,Local Kirana
TXN002506,U001,2023-12-07,2023,12,396.59,Dining,debit,Cafe,Cash,False,McDonald's
TXN002507,U001,2023-12-09,2023,12,1041.36,Shopping,debit,Local Mall,Credit Card,False,Nike Store
TXN002508,U001,2023-12-10,2023,12,877.66,Groceries,debit,Local Kirana,UPI,False,Reliance Fresh
TXN002509,U001,2023-12-10,2023,12,4517.28,Bills,debit,Gas Bill,Debit Card,True,Water Bill
TXN002510,U001,2023-12-10,2023,12,1860.99,Transport,debit,Metro Card,Credit Card,False,Auto
TXN002511,U001,2023-12-10,2023,12,5419.9,Insurance,debit,Vehicle Insurance,UPI,True,Health Insurance
TXN002512,U001,2023-12-11,2023,12,3502.04,Groceries,debit,DMart,Credit Card,False,Local Kirana
TXN002513,U001,2023-12-12,2023,12,981.33,Groceries,debit,Local Kirana,UPI,False,Local Kirana
TXN002514,U001,2023-12-12,2023,12,1021.64,Transport,debit,Metro Card,Cash,False,Parking
TXN002515,U001,2023-12-13,2023,12,4372.46,Utilities,debit,DTH Recharge,Cash,True,DTH Recharge
TXN002516,U001,2023-12-13,2023,12,1626.82,Shopping,debit,Amazon,Debit Card,False,Amazon
TXN002517,U001,2023-12-15,2023,12,1700.05,Entertainment,debit,Netflix,Credit Card,False,Gaming
TXN002518,U001,2023-12-15,2023,12,15707.38,Investment,debit,Fixed Deposit,Bank Transfer,False,Fixed Deposit
TXN002519,U001,2023-12-16,2023,12,3596.35,Groceries,debit,More Supermarket,UPI,False,Reliance Fresh
TXN002520,U001,2023-12-16,2023,12,1774.55,Entertainment,debit,Spotify,UPI,False,Netflix
TXN002521,U001,2023-12-16,2023,12,3565.68,Healthcare,debit,Lab Tests,Debit Card,False,Hospital
TXN002522,U001,2023-12-16,2023,12,1410.47,Transport,debit,Auto,Credit Card,False,Parking
TXN002523,U001,2023-12-17,2023,12,1451.36,Dining,debit,Cafe,UPI,False,McDonald's
TXN002524,U001,2023-12-17,2023,12,13011.52,Travel,debit,MakeMyTrip,Debit Card,False,MakeMyTrip
TXN002525,U001,2023-12-18,2023,12,21118.78,Rent,debit,Monthly Rent,UPI,True,Monthly Rent
TXN002526,U001,2023-12-19,2023,12,2538.03,Groceries,debit,DMart,Cash,False,More Supermarket
TXN002527,U001,2023-12-19,2023,12,19890.51,Travel,debit,Indian Railways,Credit Card,False,IndiGo
TXN002528,U001,2023-12-20,2023,12,2604.73,Bills,debit,Electricity Bill,Cash,True,Gas Bill
TXN002529,U001,2023-12-20,2023,12,752.11,Transport,debit,Metro Card,Cash,False,Petrol
TXN002530,U001,2023-12-21,2023,12,12646.42,Travel,debit,Uber,Credit Card,False,Uber
TXN002531,U001,2023-12-21,2023,12,3855.18,Healthcare,debit,Pharmacy,Credit Card,False,Hospital
TXN002532,U001,2023-12-21,2023,12,8544.52,Shopping,debit,Local Mall,Cash,False,Flipkart
TXN002533,U001,2023-12-23,2023,12,1554.14,Entertainment,debit,Amazon Prime,UPI,False,Spotify
TXN002534,U001,2023-12-23,2023,12,2375.61,Transport,debit,Petrol,Debit Card,False,Auto
TXN002535,U001,2023-12-24,2023,12,2397.18,Shopping,debit,Nike Store,Cash,False,Local Mall
TXN002536,U001,2023-12-24,2023,12,1365.54,Transport,debit,Petrol,Cash,False,Parking
TXN002537,U001,2023-12-25,2023,12,5920.03,Dining,debit,Cafe,UPI,False,Cafe
TXN002538,U001,2023-12-25,2023,12,3655.4,Shopping,debit,Amazon,Debit Card,False,Amazon
TXN002539,U001,2023-12-26,2023,12,766.66,Dining,debit,Local Restaurant,Debit Card,False,Zomato
TXN002540,U001,2023-12-26,2023,12,769.61,Transport,debit,Parking,UPI,False,Metro Card
TXN002541,U001,2023-12-27,2023,12,2091.71,Groceries,debit,Reliance Fresh,Cash,False,More Supermarket
TXN002542,U001,2023-12-27,2023,12,1166.69,Transport,debit,Metro Card,Debit Card,False,Metro Card
TXN002543,U001,2023-12-28,2023,12,2248.52,Transport,debit,Parking,Cash,False,Petrol
TXN002544,U001,2023-12-29,2023,12,2084.31,Groceries,debit,DMart,Credit Card,False,BigBasket
TXN002545,U001,2023-12-29,2023,12,4895.52,Entertainment,debit,Spotify,Debit Card,False,BookMyShow
TXN002546,U001,2023-12-30,2023,12,1017.64,Groceries,debit,Reliance Fresh,Cash,False,Local Kirana
TXN002547,U001,2023-12-31,2023,12,1184.48,Groceries,debit,Reliance Fresh,Cash,False,More Supermarket
TXN002548,U001,2023-12-31,2023,12,7956.52,Education,debit,Udemy,Credit Card,False,Books
TXN002549,U001,2024-01-01,2024,1,55000.0,Salary,credit,Monthly Salary Credit,Bank Transfer,True,Employer
TXN002550,U001,2024-01-01,2024,1,1275.13,Entertainment,debit,BookMyShow,Debit Card,False,Amazon Prime
TXN002551,U001,2024-01-01,2024,1,2183.88,Transport,debit,Parking,Debit Card,False,Auto
TXN002552,U001,2024-01-02,2024,1,4165.9,Groceries,debit,DMart,UPI,False,More Supermarket
TXN002553,U001,2024-01-03,2024,1,3620.68,Groceries,debit,More Supermarket,UPI,False,Local Kirana
TXN002554,U001,2024-01-03,2024,1,1184.4,Entertainment,debit,Gaming,Credit Card,False,BookMyShow
TXN002555,U001,2024-01-03,2024,1,1724.59,Transport,debit,Metro Card,Credit Card,False,Metro Card
TXN002556,U001,2024-01-04,2024,1,2144.38,Dining,debit,Cafe,Credit Card,False,Local Restaurant
TXN002557,U001,2024-01-05,2024,1,3625.55,Groceries,debit,More Supermarket,Credit Card,False,Local Kirana
TXN002558,U001,2024-01-05,2024,1,513.03,Transport,debit,Petrol,Credit Card,False,Auto
TXN002559,U001,2024-01-05,2024,1,4321.55,Investment,debit,Mutual Fund SIP,Bank Transfer,True,Mutual Fund SIP
TXN002560,U001,2024-01-05,2024,1,5068.4,Investment,debit,PPF,Bank Transfer,True,PPF
TXN002561,U001,2024-01-05,2024,1,3731.19,Investment,debit,Mutual Fund SIP,Bank Transfer,True,Mutual Fund SIP
TXN002562,U001,2024-01-06,2024,1,953.7,Shopping,debit,Amazon,Credit Card,False,Local Mall
TXN002563,U001,2024-01-06,2024,1,361.98,Transport,debit,Auto,UPI,False,Parking
TXN002564,U001,2024-01-07,2024,1,675.76,Dining,debit,McDonald's,Debit Card,False,Local Restaurant
TXN002565,U001,2024-01-07,2024,1,1011.01,Transport,debit,Petrol,UPI,False,Metro Card
TXN002566,U001,2024-01-08,2024,1,1328.57,Groceries,debit,DMart,Debit Card,False,BigBasket
TXN002567,U001,2024-01-08,2024,1,3072.71,Dining,debit,Zomato,Debit Card,False,Domino's
TXN002568,U001,2024-01-08,2024,1,2020.96,Utilities,debit,DTH Recharge,UPI,True,Mobile Recharge
TXN002569,U001,2024-01-09,2024,1,2396.57,Entertainment,debit,BookMyShow,Cash,False,Spotify
TXN002570,U001,2024-01-11,2024,1,835.51,Dining,debit,Swiggy,UPI,False,Swiggy
TXN002571,U001,2024-01-11,2024,1,21691.59,Travel,debit,MakeMyTrip,Cash,False,Ola
TXN002572,U001,2024-01-12,2024,1,1662.9,Groceries,debit,Local Kirana,Debit Card,False,Reliance Fresh
TXN002573,U001,2024-01-14,2024,1,3612.07,Dining,debit,Cafe,Debit Card,False,Cafe
TXN002574,U001,2024-01-14,2024,1,5397.43,Insurance,debit,Vehicle Insurance,UPI,True,Vehicle Insurance
TXN002575,U001,2024-01-15,2024,1,1545.13,Shopping,debit,Myntra,UPI,False,Amazon
TXN002576,U001,2024-01-16,2024,1,3390.91,Groceries,debit,More Supermarket,Credit Card,False,DMart
TXN002577,U001,2024-01-17,2024,1,1689.75,Groceries,debit,BigBasket,Debit Card,False,Local Kirana
TXN002578,U001,2024-01-17,2024,1,3393.17,Dining,debit,Swiggy,UPI,False,Cafe
TXN002579,U001,2024-01-17,2024,1,1548.98,Travel,debit,Ola,Debit Card,False,Ola
